Category,Name,Offset,NameByCN,NameByEN,NameByVI
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_26,24152,X轴1_Axis_Vel_26,X axis 1_Axis_Vel_26,Tr?c X 1_T?c ?? tr?c_26
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_27,24154,X轴1_Axis_Vel_27,X axis 1_Axis_Vel_27,Tr?c X 1_T?c ?? tr?c_27
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_28,24156,X轴1_Axis_Vel_28,X axis 1_Axis_Vel_28,Tr?c X 1_T?c ?? tr?c_28
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_29,24158,X轴1_Axis_Vel_29,X axis 1_Axis_Vel_29,Tr?c X 1_T?c ?? tr?c_29
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_30,24160,X轴1_Axis_Vel_30,X axis 1_Axis_Vel_30,Tr?c X 1_T?c ?? tr?c_30
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_31,24162,X轴1_Axis_Vel_31,X axis 1_Axis_Vel_31,Tr?c X 1_T?c ?? tr?c_31
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_32,24164,X轴1_Axis_Vel_32,X axis 1_Axis_Vel_32,Tr?c X 1_T?c ?? tr?c_32
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_33,24166,X轴1_Axis_Vel_33,X axis 1_Axis_Vel_33,Tr?c X 1_T?c ?? tr?c_33
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_34,24168,X轴1_Axis_Vel_34,X axis 1_Axis_Vel_34,Tr?c X 1_T?c ?? tr?c_34
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_35,24170,X轴1_Axis_Vel_35,X axis 1_Axis_Vel_35,Tr?c X 1_T?c ?? tr?c_35
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_36,24172,X轴1_Axis_Vel_36,X axis 1_Axis_Vel_36,Tr?c X 1_T?c ?? tr?c_36
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_37,24174,X轴1_Axis_Vel_37,X axis 1_Axis_Vel_37,Tr?c X 1_T?c ?? tr?c_37
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_38,24176,X轴1_Axis_Vel_38,X axis 1_Axis_Vel_38,Tr?c X 1_T?c ?? tr?c_38
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_39,24178,X轴1_Axis_Vel_39,X axis 1_Axis_Vel_39,Tr?c X 1_T?c ?? tr?c_39
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_40,24180,X轴1_Axis_Vel_40,X axis 1_Axis_Vel_40,Tr?c X 1_T?c ?? tr?c_40
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_41,24182,X轴1_Axis_Vel_41,X axis 1_Axis_Vel_41,Tr?c X 1_T?c ?? tr?c_41
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_42,24184,X轴1_Axis_Vel_42,X axis 1_Axis_Vel_42,Tr?c X 1_T?c ?? tr?c_42
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_43,24186,X轴1_Axis_Vel_43,X axis 1_Axis_Vel_43,Tr?c X 1_T?c ?? tr?c_43
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_44,24188,X轴1_Axis_Vel_44,X axis 1_Axis_Vel_44,Tr?c X 1_T?c ?? tr?c_44
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_45,24190,X轴1_Axis_Vel_45,X axis 1_Axis_Vel_45,Tr?c X 1_T?c ?? tr?c_45
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_46,24192,X轴1_Axis_Vel_46,X axis 1_Axis_Vel_46,Tr?c X 1_T?c ?? tr?c_46
PLC/X轴1_Axis_Vel,X轴1_Axis_Vel_47,24194,X轴1_Axis_Vel_47,X axis 1_Axis_Vel_47,Tr?c X 1_T?c ?? tr?c_47

PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_0,24200,X轴2_Axis_Pos_0,X axis 2_Axis_Pos_0,Tr?c X 2_V? trí tr?c_0
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_1,24202,X轴2_Axis_Pos_1,X axis 2_Axis_Pos_1,Tr?c X 2_V? trí tr?c_1
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_2,24204,X轴2_Axis_Pos_2,X axis 2_Axis_Pos_2,Tr?c X 2_V? trí tr?c_2
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_3,24206,X轴2_Axis_Pos_3,X axis 2_Axis_Pos_3,Tr?c X 2_V? trí tr?c_3
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_4,24208,X轴2_Axis_Pos_4,X axis 2_Axis_Pos_4,Tr?c X 2_V? trí tr?c_4
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_5,24210,X轴2_Axis_Pos_5,X axis 2_Axis_Pos_5,Tr?c X 2_V? trí tr?c_5
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_6,24212,X轴2_Axis_Pos_6,X axis 2_Axis_Pos_6,Tr?c X 2_V? trí tr?c_6
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_7,24214,X轴2_Axis_Pos_7,X axis 2_Axis_Pos_7,Tr?c X 2_V? trí tr?c_7
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_8,24216,X轴2_Axis_Pos_8,X axis 2_Axis_Pos_8,Tr?c X 2_V? trí tr?c_8
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_9,24218,X轴2_Axis_Pos_9,X axis 2_Axis_Pos_9,Tr?c X 2_V? trí tr?c_9
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_10,24220,X轴2_Axis_Pos_10,X axis 2_Axis_Pos_10,Tr?c X 2_V? trí tr?c_10
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_11,24222,X轴2_Axis_Pos_11,X axis 2_Axis_Pos_11,Tr?c X 2_V? trí tr?c_11
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_12,24224,X轴2_Axis_Pos_12,X axis 2_Axis_Pos_12,Tr?c X 2_V? trí tr?c_12
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_13,24226,X轴2_Axis_Pos_13,X axis 2_Axis_Pos_13,Tr?c X 2_V? trí tr?c_13
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_14,24228,X轴2_Axis_Pos_14,X axis 2_Axis_Pos_14,Tr?c X 2_V? trí tr?c_14
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_15,24230,X轴2_Axis_Pos_15,X axis 2_Axis_Pos_15,Tr?c X 2_V? trí tr?c_15
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_16,24232,X轴2_Axis_Pos_16,X axis 2_Axis_Pos_16,Tr?c X 2_V? trí tr?c_16
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_17,24234,X轴2_Axis_Pos_17,X axis 2_Axis_Pos_17,Tr?c X 2_V? trí tr?c_17
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_18,24236,X轴2_Axis_Pos_18,X axis 2_Axis_Pos_18,Tr?c X 2_V? trí tr?c_18
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_19,24238,X轴2_Axis_Pos_19,X axis 2_Axis_Pos_19,Tr?c X 2_V? trí tr?c_19
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_20,24240,X轴2_Axis_Pos_20,X axis 2_Axis_Pos_20,Tr?c X 2_V? trí tr?c_20
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_21,24242,X轴2_Axis_Pos_21,X axis 2_Axis_Pos_21,Tr?c X 2_V? trí tr?c_21
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_22,24244,X轴2_Axis_Pos_22,X axis 2_Axis_Pos_22,Tr?c X 2_V? trí tr?c_22
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_23,24246,X轴2_Axis_Pos_23,X axis 2_Axis_Pos_23,Tr?c X 2_V? trí tr?c_23
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_24,24248,X轴2_Axis_Pos_24,X axis 2_Axis_Pos_24,Tr?c X 2_V? trí tr?c_24
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_25,24250,X轴2_Axis_Pos_25,X axis 2_Axis_Pos_25,Tr?c X 2_V? trí tr?c_25
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_26,24252,X轴2_Axis_Pos_26,X axis 2_Axis_Pos_26,Tr?c X 2_V? trí tr?c_26
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_27,24254,X轴2_Axis_Pos_27,X axis 2_Axis_Pos_27,Tr?c X 2_V? trí tr?c_27
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_28,24256,X轴2_Axis_Pos_28,X axis 2_Axis_Pos_28,Tr?c X 2_V? trí tr?c_28
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_29,24258,X轴2_Axis_Pos_29,X axis 2_Axis_Pos_29,Tr?c X 2_V? trí tr?c_29
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_30,24260,X轴2_Axis_Pos_30,X axis 2_Axis_Pos_30,Tr?c X 2_V? trí tr?c_30
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_31,24262,X轴2_Axis_Pos_31,X axis 2_Axis_Pos_31,Tr?c X 2_V? trí tr?c_31
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_32,24264,X轴2_Axis_Pos_32,X axis 2_Axis_Pos_32,Tr?c X 2_V? trí tr?c_32
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_33,24266,X轴2_Axis_Pos_33,X axis 2_Axis_Pos_33,Tr?c X 2_V? trí tr?c_33
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_34,24268,X轴2_Axis_Pos_34,X axis 2_Axis_Pos_34,Tr?c X 2_V? trí tr?c_34
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_35,24270,X轴2_Axis_Pos_35,X axis 2_Axis_Pos_35,Tr?c X 2_V? trí tr?c_35
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_36,24272,X轴2_Axis_Pos_36,X axis 2_Axis_Pos_36,Tr?c X 2_V? trí tr?c_36
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_37,24274,X轴2_Axis_Pos_37,X axis 2_Axis_Pos_37,Tr?c X 2_V? trí tr?c_37
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_38,24276,X轴2_Axis_Pos_38,X axis 2_Axis_Pos_38,Tr?c X 2_V? trí tr?c_38
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_39,24278,X轴2_Axis_Pos_39,X axis 2_Axis_Pos_39,Tr?c X 2_V? trí tr?c_39
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_40,24280,X轴2_Axis_Pos_40,X axis 2_Axis_Pos_40,Tr?c X 2_V? trí tr?c_40
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_41,24282,X轴2_Axis_Pos_41,X axis 2_Axis_Pos_41,Tr?c X 2_V? trí tr?c_41
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_42,24284,X轴2_Axis_Pos_42,X axis 2_Axis_Pos_42,Tr?c X 2_V? trí tr?c_42
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_43,24286,X轴2_Axis_Pos_43,X axis 2_Axis_Pos_43,Tr?c X 2_V? trí tr?c_43
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_44,24288,X轴2_Axis_Pos_44,X axis 2_Axis_Pos_44,Tr?c X 2_V? trí tr?c_44
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_45,24290,X轴2_Axis_Pos_45,X axis 2_Axis_Pos_45,Tr?c X 2_V? trí tr?c_45
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_46,24292,X轴2_Axis_Pos_46,X axis 2_Axis_Pos_46,Tr?c X 2_V? trí tr?c_46
PLC/X轴2_Axis_Pos,X轴2_Axis_Pos_47,24294,X轴2_Axis_Pos_47,X axis 2_Axis_Pos_47,Tr?c X 2_V? trí tr?c_47

PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_0,24300,X轴2_Axis_Vel_0,X axis 2_Axis_Vel_0,Tr?c X 2_T?c ?? tr?c_0
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_1,24302,X轴2_Axis_Vel_1,X axis 2_Axis_Vel_1,Tr?c X 2_T?c ?? tr?c_1
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_2,24304,X轴2_Axis_Vel_2,X axis 2_Axis_Vel_2,Tr?c X 2_T?c ?? tr?c_2
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_3,24306,X轴2_Axis_Vel_3,X axis 2_Axis_Vel_3,Tr?c X 2_T?c ?? tr?c_3
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_4,24308,X轴2_Axis_Vel_4,X axis 2_Axis_Vel_4,Tr?c X 2_T?c ?? tr?c_4
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_5,24310,X轴2_Axis_Vel_5,X axis 2_Axis_Vel_5,Tr?c X 2_T?c ?? tr?c_5
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_6,24312,X轴2_Axis_Vel_6,X axis 2_Axis_Vel_6,Tr?c X 2_T?c ?? tr?c_6
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_7,24314,X轴2_Axis_Vel_7,X axis 2_Axis_Vel_7,Tr?c X 2_T?c ?? tr?c_7
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_8,24316,X轴2_Axis_Vel_8,X axis 2_Axis_Vel_8,Tr?c X 2_T?c ?? tr?c_8
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_9,24318,X轴2_Axis_Vel_9,X axis 2_Axis_Vel_9,Tr?c X 2_T?c ?? tr?c_9
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_10,24320,X轴2_Axis_Vel_10,X axis 2_Axis_Vel_10,Tr?c X 2_T?c ?? tr?c_10
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_11,24322,X轴2_Axis_Vel_11,X axis 2_Axis_Vel_11,Tr?c X 2_T?c ?? tr?c_11
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_12,24324,X轴2_Axis_Vel_12,X axis 2_Axis_Vel_12,Tr?c X 2_T?c ?? tr?c_12
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_13,24326,X轴2_Axis_Vel_13,X axis 2_Axis_Vel_13,Tr?c X 2_T?c ?? tr?c_13
PLC/X轴2_Axis_Vel,X轴2_Axis_Vel_14,24328,X轴2_Axis_Vel_14,X axis 2_Axis_Vel_14,Tr?c X 2_T?c ?? tr?c_14
