Id,Offset,Name,TipMessage,Comment,NameByCN,NameByEN,NameByVI
30,22529,龙门轴2_指令报错,,,龙门轴2_指令报错,Camera adjustment step axialcommand error,
31,22530,龙门轴2_正极限,,,龙门轴2_正极限,Camera adjustment step axialpositive limit,
32,22531,龙门轴2_负极限,,,龙门轴2_负极限,Camera adjustment step axialnegative limit,
33,22532,龙门轴2_JOG安全条件报警,,,龙门轴2_JOG安全条件报警,Camera adjustment stepper shaft_JOG safety condition alarm,
34,22533,龙门轴2_PTP安全条件报警,,,龙门轴2_PTP安全条件报警,Camera adjustment step axis PTP safety condition alarm,
35,22534,龙门轴2_手自动不一致,,,龙门轴2_手自动不一致,Camera adjustment step axis inconsistent between manual and automatic modes,
36,22535,龙门平移轴_未使能,,,龙门平移轴_未使能,Longmen translation axis not enabled prompt,
37,22536,龙门平移轴_指令报错,,,龙门平移轴_指令报错,Longmen translation axialcommand error,
38,22537,龙门平移轴_正极限,,,龙门平移轴_正极限,Longmen translation axialpositive limit,
39,22538,龙门平移轴_负极限,,,龙门平移轴_负极限,Longmen translation axialnegative limit,
40,22539,龙门平移轴_JOG安全条件报警,,,龙门平移轴_JOG安全条件报警,Longmen translation axialJOG safety condition alarm,
41,22540,龙门平移轴_PTP安全条件报警,,,龙门平移轴_PTP安全条件报警,Longmen translation axis PTP safety condition alarm,
42,22541,龙门平移轴_手自动不一致,,,龙门平移轴_手自动不一致,Longmen translation axialhand automatic inconsistency,
43,22542,上料轴1_未使能,,,上料轴1_未使能,Loading axis 1_ not enabled prompt,
44,22543,上料轴1_指令报错,,,上料轴1_指令报错,Loading axis 1_instruction error,
45,22544,上料轴1_正极限,,,上料轴1_正极限,Loading axis 1_positive limit,
46,22545,上料轴1_负极限,,,上料轴1_负极限,Loading axis 1_negative limit,
47,22546,上料轴1_JOG安全条件报警,,,上料轴1_JOG安全条件报警,Loading shaft 1_JOG safety condition alarm,
48,22547,上料轴1_PTP安全条件报警,,,上料轴1_PTP安全条件报警,Loading axis 1_PTP safety condition alarm,
49,22548,上料轴1_手自动不一致,,,上料轴1_手自动不一致,The feeding axis 1_manual and automatic are inconsistent,
50,22549,上料轴2_未使能,,,上料轴2_未使能,Loading axis 1_ not enabled prompt,
51,22550,上料轴2_指令报错,,,上料轴2_指令报错,Loading axis 1_instruction error,
52,22551,上料轴2_正极限,,,上料轴2_正极限,Loading axis 1_positive limit,
53,22552,上料轴2_负极限,,,上料轴2_负极限,Loading axis 1_negative limit,
54,22553,上料轴2_JOG安全条件报警,,,上料轴2_JOG安全条件报警,Loading shaft 1_JOG safety condition alarm,
55,22554,上料轴2_PTP安全条件报警,,,上料轴2_PTP安全条件报警,Loading axis 1_PTP safety condition alarm,
56,22555,上料轴2_手自动不一致,,,上料轴2_手自动不一致,The feeding axis 1_manual and automatic are inconsistent,
57,22556,相机调节步进轴_未使能,,,相机调节步进轴_未使能,Camera adjustment step axis not enabled prompt,
58,22557,相机调节步进轴_指令报错,,,相机调节步进轴_指令报错,Camera adjustment step axialcommand error,
59,22558,相机调节步进轴_正极限,,,相机调节步进轴_正极限,Camera adjustment step axialpositive limit,
60,22559,相机调节步进轴_负极限,,,相机调节步进轴_负极限,Camera adjustment step axialnegative limit,
61,22560,相机调节步进轴_JOG安全条件报警,,,相机调节步进轴_JOG安全条件报警,Camera adjustment stepper shaft_JOG safety condition alarm,
62,22561,相机调节步进轴_PTP安全条件报警,,,相机调节步进轴_PTP安全条件报警,Camera adjustment step axis PTP safety condition alarm,
63,22562,相机调节步进轴_手自动不一致,,,相机调节步进轴_手自动不一致,Camera adjustment step axis inconsistent between manual and automatic modes,
64,22563,取料Z1轴_未使能,,,取料Z1轴_未使能,Z1 axis for material retrieval  not enabled prompt,
65,22564,取料Z1轴_指令报错,,,取料Z1轴_指令报错,Z1 axis material retrieval instruction error,
66,22565,取料Z1轴_正极限,,,取料Z1轴_正极限,Material collection Z1 axialpositive limit,
67,22566,取料Z1轴_负极限,,,取料Z1轴_负极限,Material collection Z1 axialnegative limit,
68,22567,取料Z1轴_JOG安全条件报警,,,取料Z1轴_JOG安全条件报警,Z1 axis for material retrieval and JOG safety condition alarm,
69,22568,取料Z1轴_PTP安全条件报警,,,取料Z1轴_PTP安全条件报警,Z1 axis for material retrieval and PTP safety condition alarm,
70,22569,取料Z1轴_手自动不一致,,,取料Z1轴_手自动不一致,The Z1 axis for material retrieval is inconsistent between manual and automatic modes,
71,22570,取料R1轴_未使能,,,取料R1轴_未使能,R1 axis not enabled prompt for material retrieval,
72,22571,取料R1轴_指令报错,,,取料R1轴_指令报错,Retrieve R1 axialcommand error,
73,22572,取料R1轴_正极限,,,取料R1轴_正极限,Material collection R1 axialpositive limit,
74,22573,取料R1轴_负极限,,,取料R1轴_负极限,Material R1 axialnegative limit,
75,22574,取料R1轴_JOG安全条件报警,,,取料R1轴_JOG安全条件报警,R1 axis JOG safety condition alarm for material retrieval,
76,22575,取料R1轴_PTP安全条件报警,,,取料R1轴_PTP安全条件报警,R1 axis PTP safety condition alarm for material retrieval,
77,22576,取料R1轴_手自动不一致,,,取料R1轴_手自动不一致,The R1 axis for material retrieval is inconsistent between manual and automatic modes,
78,22577,取料Z2轴_未使能,,,取料Z2轴_未使能,Material retrieval Z2 axis_not enabled prompt,
79,22578,取料Z2轴_指令报错,,,取料Z2轴_指令报错,Material retrieval Z2 axis instruction error,
80,22579,取料Z2轴_正极限,,,取料Z2轴_正极限,Material collection Z2 axis_positive limit,
81,22580,取料Z2轴_负极限,,,取料Z2轴_负极限,Material taking Z2 axialnegative limit,
82,22581,取料Z2轴_JOG安全条件报警,,,取料Z2轴_JOG安全条件报警,Z2 axis for material retrieval and JOG safety condition alarm,
83,22582,取料Z2轴_PTP安全条件报警,,,取料Z2轴_PTP安全条件报警,Z2 axis for material retrieval and PTP safety condition alarm,
84,22583,取料Z2轴_手自动不一致,,,取料Z2轴_手自动不一致,The Z2 axis for material retrieval is inconsistent between manual and automatic modes,
85,22584,取料R2轴_未使能,,,取料R2轴_未使能,R2 axis not enabled prompt for material retrieval,
86,22585,取料R2轴_指令报错,,,取料R2轴_指令报错,R2 axis material retrieval instruction error,
87,22586,取料R2轴_正极限,,,取料R2轴_正极限,Material taking R2 axialpositive limit,
88,22587,取料R2轴_负极限,,,取料R2轴_负极限,Material taking R2 axialnegative limit,
89,22588,取料R2轴_JOG安全条件报警,,,取料R2轴_JOG安全条件报警,R2 axis JOG safety condition alarm for material retrieval,
90,22589,取料R2轴_PTP安全条件报警,,,取料R2轴_PTP安全条件报警,R2 axis safety condition alarm for material retrieval,
91,22590,取料R2轴_手自动不一致,,,取料R2轴_手自动不一致,The R2 axis for material retrieval is inconsistent between manual and automatic modes,
92,22591,取料Z3轴_未使能,,,取料Z3轴_未使能,Z3 axis for material retrieval  not enabled prompt,
93,22592,取料Z3轴_指令报错,,,取料Z3轴_指令报错,Material retrieval Z3 axialcommand error,
94,22593,取料Z3轴_正极限,,,取料Z3轴_正极限,Z3 Axis for Material Retrieval  Positive Limit,
95,22594,取料Z3轴_负极限,,,取料Z3轴_负极限,Z3 Axis for Material Retrieval  Negative Limit,
96,22595,取料Z3轴_JOG安全条件报警,,,取料Z3轴_JOG安全条件报警,Z3 axis for material retrieval and JOG safety condition alarm,
97,22596,取料Z3轴_PTP安全条件报警,,,取料Z3轴_PTP安全条件报警,Z3 axis for material retrieval and PTP safety condition alarm,
98,22597,取料Z3轴_手自动不一致,,,取料Z3轴_手自动不一致,The Z3 axis for material retrieval is inconsistent between manual and automatic modes,
99,22598,取料R3轴_未使能,,,取料R3轴_未使能,R3 axis not enabled prompt for material retrieval,
100,22599,取料R3轴_指令报错,,,取料R3轴_指令报错,Material retrieval R3 axis instruction error,
101,22600,取料R3轴_正极限,,,取料R3轴_正极限,Material taking R3 axialpositive limit,
102,22601,取料R3轴_负极限,,,取料R3轴_负极限,Material taking R3 axialnegative limit,
103,22602,取料R3轴_JOG安全条件报警,,,取料R3轴_JOG安全条件报警,R3 axis JOG safety condition alarm for material retrieval,
104,22603,取料R3轴_PTP安全条件报警,,,取料R3轴_PTP安全条件报警,R3 axis for material retrieval and PTP safety condition alarm,
105,22604,取料R3轴_手自动不一致,,,取料R3轴_手自动不一致,The R3 axis for material retrieval is inconsistent between manual and automatic modes,
106,22605,取料Z4轴_未使能,,,取料Z4轴_未使能,Material Z4 axis not enabled prompt,
107,22606,取料Z4轴_指令报错,,,取料Z4轴_指令报错,Z4 axis material retrieval instruction error,
108,22607,取料Z4轴_正极限,,,取料Z4轴_正极限,Material taking Z4 axialpositive limit,
109,22608,取料Z4轴_负极限,,,取料Z4轴_负极限,Z4 axis for material retrieval  negative limit,
110,22609,取料Z4轴_JOG安全条件报警,,,取料Z4轴_JOG安全条件报警,Z4 axis for material retrieval and JOG safety condition alarm,
111,22610,取料Z4轴_PTP安全条件报警,,,取料Z4轴_PTP安全条件报警,Z4 axis safety condition alarm for material retrieval,
112,22611,取料Z4轴_手自动不一致,,,取料Z4轴_手自动不一致,Z4 axis for material retrieval is inconsistent between manual and automatic modes,
113,22612,取料R4轴_未使能,,,取料R4轴_未使能,R4 axis not enabled prompt for material retrieval,
114,22613,取料R4轴_指令报错,,,取料R4轴_指令报错,R4 axis material retrieval instruction error,
115,22614,取料R4轴_正极限,,,取料R4轴_正极限,R4 axis for material collection  positive limit,
116,22615,取料R4轴_负极限,,,取料R4轴_负极限,Material taking R4 axialnegative limit,
117,22616,取料R4轴_JOG安全条件报警,,,取料R4轴_JOG安全条件报警,R4 axis for material retrieval and JOG safety condition alarm,
118,22617,取料R4轴_PTP安全条件报警,,,取料R4轴_PTP安全条件报警,R4 axis safety condition alarm for material retrieval,
119,22618,取料R4轴_手自动不一致,,,取料R4轴_手自动不一致,R4 axis for material retrieval is inconsistent between manual and automatic modes,
120,22619,轴1_定位气缸1原位报警,,,轴1_定位气缸1原位报警,Axis 1_Positioning Cylinder 1In situ Alarm,
121,22620,轴1_定位气缸1工作位报警,,,轴1_定位气缸1工作位报警,Axis 1_Positioning Cylinder 1Working Position Alarm,
122,22621,轴1_定位气缸1原点安全条件触发异常,,,轴1_定位气缸1原点安全条件触发异常,Axis 1_Positioning Cylinder 1Origin Safety Condition Triggered Abnormal,
123,22622,轴1_定位气缸1工作位安全条件触发异常,,,轴1_定位气缸1工作位安全条件触发异常,Axis 1_Positioning Cylinder 1Working Position Safety Condition Triggered Abnormal,
124,22623,轴1_定位气缸1手自动联锁中,,,轴1_定位气缸1手自动联锁中,Axis 1_Positioning Cylinder 1Manual Automatic Interlocking,
125,22624,轴1_定位气缸2原位报警,,,轴1_定位气缸2原位报警,Axis 1_Positioning Cylinder 2In situ Alarm,
126,22625,轴1_定位气缸2工作位报警,,,轴1_定位气缸2工作位报警,Axis 1_Positioning Cylinder 2Working Position Alarm,
127,22626,轴1_定位气缸2原点安全条件触发异常,,,轴1_定位气缸2原点安全条件触发异常,Axis 1_Positioning Cylinder 2Origin Safety Condition Trigger Exception,
128,22627,轴1_定位气缸2工作位安全条件触发异常,,,轴1_定位气缸2工作位安全条件触发异常,Axis 1_Positioning Cylinder 2Abnormal Safety Condition Triggered in Working Position,
129,22628,轴1_定位气缸2手自动联锁中,,,轴1_定位气缸2手自动联锁中,Axis 1_Positioning Cylinder 2Manual Automatic Interlocking,
130,22629,轴1_定位气缸3原位报警,,,轴1_定位气缸3原位报警,Axis 1_Positioning Cylinder 3In situ Alarm,
131,22630,轴1_定位气缸3工作位报警,,,轴1_定位气缸3工作位报警,Axis 1_Positioning Cylinder 3Working Position Alarm,
132,22631,轴1_定位气缸3原点安全条件触发异常,,,轴1_定位气缸3原点安全条件触发异常,Axis 1_Positioning Cylinder 3Origin Safety Condition Trigger Exception,
133,22632,轴1_定位气缸3工作位安全条件触发异常,,,轴1_定位气缸3工作位安全条件触发异常,Axis 1_Positioning Cylinder 3Working Position Safety Condition Triggered Abnormal,
134,22633,轴1_定位气缸3手自动联锁中,,,轴1_定位气缸3手自动联锁中,Axis 1_Positioning Cylinder 3Hand Automatic Interlocking,
135,22634,轴2_定位气缸1原位报警,,,轴2_定位气缸1原位报警,Axis 2Positioning Cylinder 1In situ Alarm,
136,22635,轴2_定位气缸1工作位报警,,,轴2_定位气缸1工作位报警,Axis 2Positioning Cylinder 1Working Position Alarm,
137,22636,轴2_定位气缸1原点安全条件触发异常,,,轴2_定位气缸1原点安全条件触发异常,Axis 2Positioning Cylinder 1Origin Safety Condition Triggered Abnormal,
138,22637,轴2_定位气缸1工作位安全条件触发异常,,,轴2_定位气缸1工作位安全条件触发异常,Axis 2Positioning Cylinder 1Working Position Safety Condition Triggered Abnormal,
139,22638,轴2_定位气缸1手自动联锁中,,,轴2_定位气缸1手自动联锁中,Axis 2Positioning Cylinder 1Hand Automatic Interlocking,
140,22639,轴2_定位气缸2原位报警,,,轴2_定位气缸2原位报警,Axis 2Positioning Cylinder 2In situ Alarm,
141,22640,轴2_定位气缸2工作位报警,,,轴2_定位气缸2工作位报警,Axis 2Positioning Cylinder 2Working Position Alarm,
142,22641,轴2_定位气缸2原点安全条件触发异常,,,轴2_定位气缸2原点安全条件触发异常,Axis 2Positioning Cylinder 2Origin Safety Condition Trigger Exception,
143,22642,轴2_定位气缸2工作位安全条件触发异常,,,轴2_定位气缸2工作位安全条件触发异常,Axis 2Positioning Cylinder 2Working Position Safety Condition Triggered Abnormal,
144,22643,轴2_定位气缸2手自动联锁中,,,轴2_定位气缸2手自动联锁中,Axis 2Positioning Cylinder 2Manual Automatic Interlocking,
145,22644,轴2_定位气缸3原位报警,,,轴2_定位气缸3原位报警,Axis 2Positioning Cylinder 3In situ Alarm,
146,22645,轴2_定位气缸3工作位报警,,,轴2_定位气缸3工作位报警,Axis 2Positioning Cylinder 3Working Position Alarm,
147,22646,轴2_定位气缸3原点安全条件触发异常,,,轴2_定位气缸3原点安全条件触发异常,Axis 2Positioning Cylinder 3Origin Safety Condition Trigger Exception,
148,22647,轴2_定位气缸3工作位安全条件触发异常,,,轴2_定位气缸3工作位安全条件触发异常,Axis 2Positioning Cylinder 3Working Position Safety Condition Triggered Abnormal,
149,22648,轴2_定位气缸3手自动联锁中,,,轴2_定位气缸3手自动联锁中,Axis 2Positioning Cylinder 3Hand Automatic Interlocking,
150,22649,上料吸嘴_真空负压报警,,,上料吸嘴_真空负压报警,Loading nozzle _ Vacuum negative pressure alarm,
151,22650,上料吸嘴_真空禁止破真空报警,,,上料吸嘴_真空禁止破真空报警,Loading nozzle  Vacuum  No breaking vacuum alarm prompt,
152,22651,上料吸嘴_真空手自动联锁中,,,上料吸嘴_真空手自动联锁中,Loading nozzle in vacuum manual automatic interlocking system,
153,22652,取料吸嘴1_真空负压报警,,,取料吸嘴1_真空负压报警,Material suction nozzle 1_Vacuum negative pressure alarm,
154,22653,取料吸嘴1_真空禁止破真空报警,,,取料吸嘴1_真空禁止破真空报警,Material suction nozzle 1_Vacuum  No breaking vacuum alarm prompt,
155,22654,取料吸嘴1_真空手自动联锁中,,,取料吸嘴1_真空手自动联锁中,Material suction nozzle 1_vacuum manual automatic interlocking,
156,22655,取料吸嘴2_真空负压报警,,,取料吸嘴2_真空负压报警,Material suction nozzle 2Vacuum negative pressure alarm,
157,22656,取料吸嘴2_真空禁止破真空报警,,,取料吸嘴2_真空禁止破真空报警,Material suction nozzle 2Vacuum  No breaking vacuum alarm prompt,
158,22657,取料吸嘴2_真空手自动联锁中,,,取料吸嘴2_真空手自动联锁中,Material suction nozzle 2Vacuum manual automatic interlocking,
159,22658,取料吸嘴3_真空负压报警,,,取料吸嘴3_真空负压报警,Material suction nozzle 3_ Vacuum negative pressure alarm,
160,22659,取料吸嘴3_真空禁止破真空报警,,,取料吸嘴3_真空禁止破真空报警,Material suction nozzle 3_ Vacuum  No breaking vacuum alarm prompt,
161,22660,取料吸嘴3_真空手自动联锁中,,,取料吸嘴3_真空手自动联锁中,Material suction nozzle 3_ Vacuum hand automatic interlocking,
162,22661,取料吸嘴4_真空负压报警,,,取料吸嘴4_真空负压报警,Material suction nozzle 4_ Vacuum negative pressure alarm,
163,22662,取料吸嘴4_真空禁止破真空报警,,,取料吸嘴4_真空禁止破真空报警,Material suction nozzle 4_ Vacuum  No breaking vacuum alarm prompt,
164,22663,取料吸嘴4_真空手自动联锁中,,,取料吸嘴4_真空手自动联锁中,Material suction nozzle 4_ Vacuum hand automatic interlocking,
165,22664,物料检测1_真空负压报警,,,物料检测1_真空负压报警,Material detection 1_Vacuum negative pressure alarm,
166,22665,物料检测1_真空禁止破真空报警,,,物料检测1_真空禁止破真空报警,Material detection 1_Vacuum  No vacuum breaking alarm prompt,
167,22666,物料检测1_真空手自动联锁中,,,物料检测1_真空手自动联锁中,Material Testing 1_Vacuum Manual Automatic Interlocking,
168,22667,物料检测2_真空负压报警,,,物料检测2_真空负压报警,Material detection 2Vacuum negative pressure alarm,
169,22668,物料检测2_真空禁止破真空报警,,,物料检测2_真空禁止破真空报警,Material detection 2Vacuum  No vacuum breaking alarm prompt,
170,22669,物料检测2_真空手自动联锁中,,,物料检测2_真空手自动联锁中,Material Testing 2Vacuum Hand Automatic Interlocking,
171,22670,取料下视觉拍吸嘴1NG异常,,,取料下视觉拍吸嘴1NG异常,Material picking  lower visual suction nozzle 1  NG abnormality,
172,22671,取料下视觉拍吸嘴2NG异常,,,取料下视觉拍吸嘴2NG异常,Material picking  lower visual suction nozzle 2  NG abnormality,
173,22672,取料下视觉拍吸嘴3NG异常,,,取料下视觉拍吸嘴3NG异常,Material picking  lower visual suction nozzle 3  NG abnormality,
174,22673,取料下视觉拍吸嘴4NG异常,,,取料下视觉拍吸嘴4NG异常,Material picking  lower visual suction nozzle 4  NG abnormality,
175,22674,工位1上视觉拍产品1NG异常,,,工位1上视觉拍产品1NG异常,Workstation 1 Upper visual camera product 1NG abnormality,
176,22675,工位1上视觉拍产品2NG异常,,,工位1上视觉拍产品2NG异常,Workstation 1 Upper visual camera product 2NG abnormality,
177,22676,工位1上视觉拍产品3NG异常,,,工位1上视觉拍产品3NG异常,Workstation 1 Upper visual camera product 3NG abnormality,
178,22677,工位1上视觉拍产品4NG异常,,,工位1上视觉拍产品4NG异常,Workstation 1 Upper visual camera product 4NG abnormality,
179,22678,工位2上视觉拍产品1NG异常,,,工位2上视觉拍产品1NG异常,Workstation 2 Upper visual camera product 1NG abnormality,
180,22679,工位2上视觉拍产品2NG异常,,,工位2上视觉拍产品2NG异常,Workstation 2 Upper visual camera product 2NG abnormality,
181,22680,工位2上视觉拍产品3NG异常,,,工位2上视觉拍产品3NG异常,Workstation 2 Upper visual camera product 3NG abnormality,
182,22681,工位2上视觉拍产品4NG异常,,,工位2上视觉拍产品4NG异常,Workstation 2 Upper visual camera product 4NG abnormality,
183,22682,急停按钮按下,,,急停按钮按下,Press the emergency stop button,
184,22683,SM_1扫码失败报警,,,SM_1扫码失败报警,SM_1 scan code failure alarm,
185,22684,SM_2扫码失败报警,,,SM_2扫码失败报警,SM_2 scan code failure alarm,
186,22685,相机连接异常报警,,,相机连接异常报警,Camera connection abnormality alarm,
187,22686,请将取料Z轴回到原点,,,请将取料Z轴回到原点,Please return the Z-axis for material extraction to its original position,
188,22687,总气压检测报警,,,总气压检测报警,Total air pressure detection alarm,
189,22688,门禁报警,,,门禁报警,access control alarm,
190,22689,取料Z轴保护中,,,取料Z轴保护中,Material pickup Zaxis protection in progress,
191,22690,上料X轴保护中,,,上料X轴保护中,Feeding Xaxis protection in progress,
192,22691,工位1扫码器多次NG,,,工位1扫码器多次NG,Station 1 Scanner Repeatedly NG,
193,22692,工位2扫码器多次NG,,,工位2扫码器多次NG,Station 2 Scanner Repeatedly NG,
194,22693,工位1没有放好料,,,工位1没有放好料,Station 1 Material Not Placed Correctly,
195,22694,工位2没有放好料,,,工位2没有放好料,Station 2 Material Not Placed Correctly,
196,22695,未收到视觉反馈信号,,,未收到视觉反馈信号,No Visual Feedback Signal Received,
197,22696,检查飞达未反馈剥完成信号,,,检查飞达未反馈剥完成信号,Feeder Checked and No Peeling Complete Signal Received,
198,22697,飞达1缺料报警,,,飞达1缺料报警,Feeder 1 out of material alarm,
199,22698,飞达2缺料报警,,,飞达2缺料报警,Feeder 2 out of material alarm,
200,22699,飞达3缺料报警,,,飞达3缺料报警,Feeder 3 out of material alarm,
201,22700,取料拍照NG,,,取料拍照NG,Taking photos of materials is a nono.,
202,22701,工位1扫码未给反馈信号,,,工位1扫码未给反馈信号,Station 1 Scanning Did Not Give Feedback Signal,
203,22702,工位2扫码未给反馈信号,,,工位2扫码未给反馈信号,Station 2 Scanning Did Not Give Feedback Signal,
