Category,Name,Offset,NameByCN,NameByEN,NameByVI
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_12,43024,信捷Z1轴_PC位置_12,XINJE Z1 Axis_PC Position 12,Tr?c Z1 XINJE_V? trí_PC_12
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_13,43026,信捷Z1轴_PC位置_13,XINJE Z1 Axis_PC Position 13,Tr?c Z1 XINJE_V? trí_PC_13
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_14,43028,信捷Z1轴_PC位置_14,XINJE Z1 Axis_PC Position 14,Tr?c Z1 XINJE_V? trí_PC_14
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_15,43030,信捷Z1轴_PC位置_15,XINJE Z1 Axis_PC Position 15,Tr?c Z1 XINJE_V? trí_PC_15
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_16,43032,信捷Z1轴_PC位置_16,XINJE Z1 Axis_PC Position 16,Tr?c Z1 XINJE_V? trí_PC_16
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_17,43034,信捷Z1轴_PC位置_17,XINJE Z1 Axis_PC Position 17,Tr?c Z1 XINJE_V? trí_PC_17
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_18,43036,信捷Z1轴_PC位置_18,XINJE Z1 Axis_PC Position 18,Tr?c Z1 XINJE_V? trí_PC_18
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_19,43038,信捷Z1轴_PC位置_19,XINJE Z1 Axis_PC Position 19,Tr?c Z1 XINJE_V? trí_PC_19
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_20,43040,信捷Z1轴_PC位置_20,XINJE Z1 Axis_PC Position 20,Tr?c Z1 XINJE_V? trí_PC_20
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_21,43042,信捷Z1轴_PC位置_21,XINJE Z1 Axis_PC Position 21,Tr?c Z1 XINJE_V? trí_PC_21
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_22,43044,信捷Z1轴_PC位置_22,XINJE Z1 Axis_PC Position 22,Tr?c Z1 XINJE_V? trí_PC_22
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_23,43046,信捷Z1轴_PC位置_23,XINJE Z1 Axis_PC Position 23,Tr?c Z1 XINJE_V? trí_PC_23
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_24,43048,信捷Z1轴_PC位置_24,XINJE Z1 Axis_PC Position 24,Tr?c Z1 XINJE_V? trí_PC_24
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_25,43050,信捷Z1轴_PC位置_25,XINJE Z1 Axis_PC Position 25,Tr?c Z1 XINJE_V? trí_PC_25
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_26,43052,信捷Z1轴_PC位置_26,XINJE Z1 Axis_PC Position 26,Tr?c Z1 XINJE_V? trí_PC_26
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_27,43054,信捷Z1轴_PC位置_27,XINJE Z1 Axis_PC Position 27,Tr?c Z1 XINJE_V? trí_PC_27
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_28,43056,信捷Z1轴_PC位置_28,XINJE Z1 Axis_PC Position 28,Tr?c Z1 XINJE_V? trí_PC_28
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_29,43058,信捷Z1轴_PC位置_29,XINJE Z1 Axis_PC Position 29,Tr?c Z1 XINJE_V? trí_PC_29
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_30,43060,信捷Z1轴_PC位置_30,XINJE Z1 Axis_PC Position 30,Tr?c Z1 XINJE_V? trí_PC_30
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_31,43062,信捷Z1轴_PC位置_31,XINJE Z1 Axis_PC Position 31,Tr?c Z1 XINJE_V? trí_PC_31
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_32,43064,信捷Z1轴_PC位置_32,XINJE Z1 Axis_PC Position 32,Tr?c Z1 XINJE_V? trí_PC_32
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_33,43066,信捷Z1轴_PC位置_33,XINJE Z1 Axis_PC Position 33,Tr?c Z1 XINJE_V? trí_PC_33
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_34,43068,信捷Z1轴_PC位置_34,XINJE Z1 Axis_PC Position 34,Tr?c Z1 XINJE_V? trí_PC_34
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_35,43070,信捷Z1轴_PC位置_35,XINJE Z1 Axis_PC Position 35,Tr?c Z1 XINJE_V? trí_PC_35
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_36,43072,信捷Z1轴_PC位置_36,XINJE Z1 Axis_PC Position 36,Tr?c Z1 XINJE_V? trí_PC_36
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_37,43074,信捷Z1轴_PC位置_37,XINJE Z1 Axis_PC Position 37,Tr?c Z1 XINJE_V? trí_PC_37
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_38,43076,信捷Z1轴_PC位置_38,XINJE Z1 Axis_PC Position 38,Tr?c Z1 XINJE_V? trí_PC_38
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_39,43078,信捷Z1轴_PC位置_39,XINJE Z1 Axis_PC Position 39,Tr?c Z1 XINJE_V? trí_PC_39
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_40,43080,信捷Z1轴_PC位置_40,XINJE Z1 Axis_PC Position 40,Tr?c Z1 XINJE_V? trí_PC_40
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_41,43082,信捷Z1轴_PC位置_41,XINJE Z1 Axis_PC Position 41,Tr?c Z1 XINJE_V? trí_PC_41
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_42,43084,信捷Z1轴_PC位置_42,XINJE Z1 Axis_PC Position 42,Tr?c Z1 XINJE_V? trí_PC_42
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_43,43086,信捷Z1轴_PC位置_43,XINJE Z1 Axis_PC Position 43,Tr?c Z1 XINJE_V? trí_PC_43
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_44,43088,信捷Z1轴_PC位置_44,XINJE Z1 Axis_PC Position 44,Tr?c Z1 XINJE_V? trí_PC_44
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_45,43090,信捷Z1轴_PC位置_45,XINJE Z1 Axis_PC Position 45,Tr?c Z1 XINJE_V? trí_PC_45
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_46,43092,信捷Z1轴_PC位置_46,XINJE Z1 Axis_PC Position 46,Tr?c Z1 XINJE_V? trí_PC_46
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_47,43094,信捷Z1轴_PC位置_47,XINJE Z1 Axis_PC Position 47,Tr?c Z1 XINJE_V? trí_PC_47
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_48,43096,信捷Z1轴_PC位置_48,XINJE Z1 Axis_PC Position 48,Tr?c Z1 XINJE_V? trí_PC_48
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_49,43098,信捷Z1轴_PC位置_49,XINJE Z1 Axis_PC Position 49,Tr?c Z1 XINJE_V? trí_PC_49
PLC/信捷Z1轴_PC位置,信捷Z1轴_PC位置_50,43100,信捷Z1轴_PC位置_50,XINJE Z1 Axis_PC Position 50,Tr?c Z1 XINJE_V? trí_PC_50

PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_0,43200,信捷Z2轴_PC位置_0,XINJE Z2 Axis_PC Position 0,Tr?c Z2 XINJE_V? trí_PC_0
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_1,43202,信捷Z2轴_PC位置_1,XINJE Z2 Axis_PC Position 1,Tr?c Z2 XINJE_V? trí_PC_1
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_2,43204,信捷Z2轴_PC位置_2,XINJE Z2 Axis_PC Position 2,Tr?c Z2 XINJE_V? trí_PC_2
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_3,43206,信捷Z2轴_PC位置_3,XINJE Z2 Axis_PC Position 3,Tr?c Z2 XINJE_V? trí_PC_3
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_4,43208,信捷Z2轴_PC位置_4,XINJE Z2 Axis_PC Position 4,Tr?c Z2 XINJE_V? trí_PC_4
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_5,43210,信捷Z2轴_PC位置_5,XINJE Z2 Axis_PC Position 5,Tr?c Z2 XINJE_V? trí_PC_5
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_6,43212,信捷Z2轴_PC位置_6,XINJE Z2 Axis_PC Position 6,Tr?c Z2 XINJE_V? trí_PC_6
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_7,43214,信捷Z2轴_PC位置_7,XINJE Z2 Axis_PC Position 7,Tr?c Z2 XINJE_V? trí_PC_7
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_8,43216,信捷Z2轴_PC位置_8,XINJE Z2 Axis_PC Position 8,Tr?c Z2 XINJE_V? trí_PC_8
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_9,43218,信捷Z2轴_PC位置_9,XINJE Z2 Axis_PC Position 9,Tr?c Z2 XINJE_V? trí_PC_9
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_10,43220,信捷Z2轴_PC位置_10,XINJE Z2 Axis_PC Position 10,Tr?c Z2 XINJE_V? trí_PC_10
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_11,43222,信捷Z2轴_PC位置_11,XINJE Z2 Axis_PC Position 11,Tr?c Z2 XINJE_V? trí_PC_11
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_12,43224,信捷Z2轴_PC位置_12,XINJE Z2 Axis_PC Position 12,Tr?c Z2 XINJE_V? trí_PC_12
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_13,43226,信捷Z2轴_PC位置_13,XINJE Z2 Axis_PC Position 13,Tr?c Z2 XINJE_V? trí_PC_13
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_14,43228,信捷Z2轴_PC位置_14,XINJE Z2 Axis_PC Position 14,Tr?c Z2 XINJE_V? trí_PC_14
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_15,43230,信捷Z2轴_PC位置_15,XINJE Z2 Axis_PC Position 15,Tr?c Z2 XINJE_V? trí_PC_15
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_16,43232,信捷Z2轴_PC位置_16,XINJE Z2 Axis_PC Position 16,Tr?c Z2 XINJE_V? trí_PC_16
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_17,43234,信捷Z2轴_PC位置_17,XINJE Z2 Axis_PC Position 17,Tr?c Z2 XINJE_V? trí_PC_17
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_18,43236,信捷Z2轴_PC位置_18,XINJE Z2 Axis_PC Position 18,Tr?c Z2 XINJE_V? trí_PC_18
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_19,43238,信捷Z2轴_PC位置_19,XINJE Z2 Axis_PC Position 19,Tr?c Z2 XINJE_V? trí_PC_19
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_20,43240,信捷Z2轴_PC位置_20,XINJE Z2 Axis_PC Position 20,Tr?c Z2 XINJE_V? trí_PC_20
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_21,43242,信捷Z2轴_PC位置_21,XINJE Z2 Axis_PC Position 21,Tr?c Z2 XINJE_V? trí_PC_21
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_22,43244,信捷Z2轴_PC位置_22,XINJE Z2 Axis_PC Position 22,Tr?c Z2 XINJE_V? trí_PC_22
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_23,43246,信捷Z2轴_PC位置_23,XINJE Z2 Axis_PC Position 23,Tr?c Z2 XINJE_V? trí_PC_23
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_24,43248,信捷Z2轴_PC位置_24,XINJE Z2 Axis_PC Position 24,Tr?c Z2 XINJE_V? trí_PC_24
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_25,43250,信捷Z2轴_PC位置_25,XINJE Z2 Axis_PC Position 25,Tr?c Z2 XINJE_V? trí_PC_25
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_26,43252,信捷Z2轴_PC位置_26,XINJE Z2 Axis_PC Position 26,Tr?c Z2 XINJE_V? trí_PC_26
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_27,43254,信捷Z2轴_PC位置_27,XINJE Z2 Axis_PC Position 27,Tr?c Z2 XINJE_V? trí_PC_27
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_28,43256,信捷Z2轴_PC位置_28,XINJE Z2 Axis_PC Position 28,Tr?c Z2 XINJE_V? trí_PC_28
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_29,43258,信捷Z2轴_PC位置_29,XINJE Z2 Axis_PC Position 29,Tr?c Z2 XINJE_V? trí_PC_29
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_30,43260,信捷Z2轴_PC位置_30,XINJE Z2 Axis_PC Position 30,Tr?c Z2 XINJE_V? trí_PC_30
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_31,43262,信捷Z2轴_PC位置_31,XINJE Z2 Axis_PC Position 31,Tr?c Z2 XINJE_V? trí_PC_31
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_32,43264,信捷Z2轴_PC位置_32,XINJE Z2 Axis_PC Position 32,Tr?c Z2 XINJE_V? trí_PC_32
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_33,43266,信捷Z2轴_PC位置_33,XINJE Z2 Axis_PC Position 33,Tr?c Z2 XINJE_V? trí_PC_33
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_34,43268,信捷Z2轴_PC位置_34,XINJE Z2 Axis_PC Position 34,Tr?c Z2 XINJE_V? trí_PC_34
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_35,43270,信捷Z2轴_PC位置_35,XINJE Z2 Axis_PC Position 35,Tr?c Z2 XINJE_V? trí_PC_35
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_36,43272,信捷Z2轴_PC位置_36,XINJE Z2 Axis_PC Position 36,Tr?c Z2 XINJE_V? trí_PC_36
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_37,43274,信捷Z2轴_PC位置_37,XINJE Z2 Axis_PC Position 37,Tr?c Z2 XINJE_V? trí_PC_37
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_38,43276,信捷Z2轴_PC位置_38,XINJE Z2 Axis_PC Position 38,Tr?c Z2 XINJE_V? trí_PC_38
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_39,43278,信捷Z2轴_PC位置_39,XINJE Z2 Axis_PC Position 39,Tr?c Z2 XINJE_V? trí_PC_39
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_40,43280,信捷Z2轴_PC位置_40,XINJE Z2 Axis_PC Position 40,Tr?c Z2 XINJE_V? trí_PC_40
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_41,43282,信捷Z2轴_PC位置_41,XINJE Z2 Axis_PC Position 41,Tr?c Z2 XINJE_V? trí_PC_41
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_42,43284,信捷Z2轴_PC位置_42,XINJE Z2 Axis_PC Position 42,Tr?c Z2 XINJE_V? trí_PC_42
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_43,43286,信捷Z2轴_PC位置_43,XINJE Z2 Axis_PC Position 43,Tr?c Z2 XINJE_V? trí_PC_43
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_44,43288,信捷Z2轴_PC位置_44,XINJE Z2 Axis_PC Position 44,Tr?c Z2 XINJE_V? trí_PC_44
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_45,43290,信捷Z2轴_PC位置_45,XINJE Z2 Axis_PC Position 45,Tr?c Z2 XINJE_V? trí_PC_45
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_46,43292,信捷Z2轴_PC位置_46,XINJE Z2 Axis_PC Position 46,Tr?c Z2 XINJE_V? trí_PC_46
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_47,43294,信捷Z2轴_PC位置_47,XINJE Z2 Axis_PC Position 47,Tr?c Z2 XINJE_V? trí_PC_47
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_48,43296,信捷Z2轴_PC位置_48,XINJE Z2 Axis_PC Position 48,Tr?c Z2 XINJE_V? trí_PC_48
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_49,43298,信捷Z2轴_PC位置_49,XINJE Z2 Axis_PC Position 49,Tr?c Z2 XINJE_V? trí_PC_49
PLC/信捷Z2轴_PC位置,信捷Z2轴_PC位置_50,43300,信捷Z2轴_PC位置_50,XINJE Z2 Axis_PC Position 50,Tr?c Z2 XINJE_V? trí_PC_50

PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_0,43400,信捷X1轴_PC位置_0,XINJE X1 Axis_PC Position 0,Tr?c X1 XINJE_V? trí_PC_0
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_1,43402,信捷X1轴_PC位置_1,XINJE X1 Axis_PC Position 1,Tr?c X1 XINJE_V? trí_PC_1
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_2,43404,信捷X1轴_PC位置_2,XINJE X1 Axis_PC Position 2,Tr?c X1 XINJE_V? trí_PC_2
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_3,43406,信捷X1轴_PC位置_3,XINJE X1 Axis_PC Position 3,Tr?c X1 XINJE_V? trí_PC_3
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_4,43408,信捷X1轴_PC位置_4,XINJE X1 Axis_PC Position 4,Tr?c X1 XINJE_V? trí_PC_4
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_5,43410,信捷X1轴_PC位置_5,XINJE X1 Axis_PC Position 5,Tr?c X1 XINJE_V? trí_PC_5
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_6,43412,信捷X1轴_PC位置_6,XINJE X1 Axis_PC Position 6,Tr?c X1 XINJE_V? trí_PC_6
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_7,43414,信捷X1轴_PC位置_7,XINJE X1 Axis_PC Position 7,Tr?c X1 XINJE_V? trí_PC_7
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_8,43416,信捷X1轴_PC位置_8,XINJE X1 Axis_PC Position 8,Tr?c X1 XINJE_V? trí_PC_8
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_9,43418,信捷X1轴_PC位置_9,XINJE X1 Axis_PC Position 9,Tr?c X1 XINJE_V? trí_PC_9
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_10,43420,信捷X1轴_PC位置_10,XINJE X1 Axis_PC Position 10,Tr?c X1 XINJE_V? trí_PC_10
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_11,43422,信捷X1轴_PC位置_11,XINJE X1 Axis_PC Position 11,Tr?c X1 XINJE_V? trí_PC_11
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_12,43424,信捷X1轴_PC位置_12,XINJE X1 Axis_PC Position 12,Tr?c X1 XINJE_V? trí_PC_12
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_13,43426,信捷X1轴_PC位置_13,XINJE X1 Axis_PC Position 13,Tr?c X1 XINJE_V? trí_PC_13
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_14,43428,信捷X1轴_PC位置_14,XINJE X1 Axis_PC Position 14,Tr?c X1 XINJE_V? trí_PC_14
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_15,43430,信捷X1轴_PC位置_15,XINJE X1 Axis_PC Position 15,Tr?c X1 XINJE_V? trí_PC_15
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_16,43432,信捷X1轴_PC位置_16,XINJE X1 Axis_PC Position 16,Tr?c X1 XINJE_V? trí_PC_16
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_17,43434,信捷X1轴_PC位置_17,XINJE X1 Axis_PC Position 17,Tr?c X1 XINJE_V? trí_PC_17
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_18,43436,信捷X1轴_PC位置_18,XINJE X1 Axis_PC Position 18,Tr?c X1 XINJE_V? trí_PC_18
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_19,43438,信捷X1轴_PC位置_19,XINJE X1 Axis_PC Position 19,Tr?c X1 XINJE_V? trí_PC_19
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_20,43440,信捷X1轴_PC位置_20,XINJE X1 Axis_PC Position 20,Tr?c X1 XINJE_V? trí_PC_20
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_21,43442,信捷X1轴_PC位置_21,XINJE X1 Axis_PC Position 21,Tr?c X1 XINJE_V? trí_PC_21
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_22,43444,信捷X1轴_PC位置_22,XINJE X1 Axis_PC Position 22,Tr?c X1 XINJE_V? trí_PC_22
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_23,43446,信捷X1轴_PC位置_23,XINJE X1 Axis_PC Position 23,Tr?c X1 XINJE_V? trí_PC_23
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_24,43448,信捷X1轴_PC位置_24,XINJE X1 Axis_PC Position 24,Tr?c X1 XINJE_V? trí_PC_24
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_25,43450,信捷X1轴_PC位置_25,XINJE X1 Axis_PC Position 25,Tr?c X1 XINJE_V? trí_PC_25
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_26,43452,信捷X1轴_PC位置_26,XINJE X1 Axis_PC Position 26,Tr?c X1 XINJE_V? trí_PC_26
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_27,43454,信捷X1轴_PC位置_27,XINJE X1 Axis_PC Position 27,Tr?c X1 XINJE_V? trí_PC_27
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_28,43456,信捷X1轴_PC位置_28,XINJE X1 Axis_PC Position 28,Tr?c X1 XINJE_V? trí_PC_28
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_29,43458,信捷X1轴_PC位置_29,XINJE X1 Axis_PC Position 29,Tr?c X1 XINJE_V? trí_PC_29
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_30,43460,信捷X1轴_PC位置_30,XINJE X1 Axis_PC Position 30,Tr?c X1 XINJE_V? trí_PC_30
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_31,43462,信捷X1轴_PC位置_31,XINJE X1 Axis_PC Position 31,Tr?c X1 XINJE_V? trí_PC_31
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_32,43464,信捷X1轴_PC位置_32,XINJE X1 Axis_PC Position 32,Tr?c X1 XINJE_V? trí_PC_32
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_33,43466,信捷X1轴_PC位置_33,XINJE X1 Axis_PC Position 33,Tr?c X1 XINJE_V? trí_PC_33
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_34,43468,信捷X1轴_PC位置_34,XINJE X1 Axis_PC Position 34,Tr?c X1 XINJE_V? trí_PC_34
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_35,43470,信捷X1轴_PC位置_35,XINJE X1 Axis_PC Position 35,Tr?c X1 XINJE_V? trí_PC_35
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_36,43472,信捷X1轴_PC位置_36,XINJE X1 Axis_PC Position 36,Tr?c X1 XINJE_V? trí_PC_36
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_37,43474,信捷X1轴_PC位置_37,XINJE X1 Axis_PC Position 37,Tr?c X1 XINJE_V? trí_PC_37
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_38,43476,信捷X1轴_PC位置_38,XINJE X1 Axis_PC Position 38,Tr?c X1 XINJE_V? trí_PC_38
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_39,43478,信捷X1轴_PC位置_39,XINJE X1 Axis_PC Position 39,Tr?c X1 XINJE_V? trí_PC_39
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_40,43480,信捷X1轴_PC位置_40,XINJE X1 Axis_PC Position 40,Tr?c X1 XINJE_V? trí_PC_40
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_41,43482,信捷X1轴_PC位置_41,XINJE X1 Axis_PC Position 41,Tr?c X1 XINJE_V? trí_PC_41
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_42,43484,信捷X1轴_PC位置_42,XINJE X1 Axis_PC Position 42,Tr?c X1 XINJE_V? trí_PC_42
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_43,43486,信捷X1轴_PC位置_43,XINJE X1 Axis_PC Position 43,Tr?c X1 XINJE_V? trí_PC_43
PLC/信捷X1轴_PC位置,信捷X1轴_PC位置_44,43488,信捷X1轴_PC位置_44,XINJE X1 Axis_PC Position 44,Tr?c X1 XINJE_V? trí_PC_44
